module,old_version,new_version,resource_type,old_name,new_name,score,jaccard,name_similarity,old_url,new_url,second_best,confirmed
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Inspiratorischer_Gasfluss,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,0.387,0.333,0.513,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte (0.37),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Maximaler_Beatmungsdruck,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,0.387,0.364,0.442,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-maximaler-beatmungsdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-tagesbilanz-fluessigkeit (0.37),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Mechanische_Atemfrequenz_Beatmet,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,0.382,0.364,0.424,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mechanische-atemfrequenz-beatmet,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte (0.37),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Mittlerer_Beatmungsdruck,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,0.387,0.364,0.442,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-beatmungsdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-op-drainage (0.37),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Parameter_Von_Beatmung,,,,,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-parameter-von-beatmung,,,
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Positiv_Endexspiratorischer_Druck,MII_PR_ICU_Bilanz_Ausfuhr_Haemofiltration_Einzelmesswerte,0.385,0.364,0.434,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-positiv-endexspiratorischer-druck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust (0.38),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Spontane_Atemfrequenz_Beatmet,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,0.412,0.4,0.439,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-tagesbilanz-fluessigkeit (0.40),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Spontane_Mechanische_Atemfrequenz_Beatmet,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,0.395,0.4,0.383,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte (0.39),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Spontanes_Atemzugvolumen,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,0.403,0.364,0.494,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontanes-atemzugvolumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-tagesbilanz-fluessigkeit (0.39),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Spontanes_Mechanisches_Atemzugvolumen_Waehrend,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,0.312,0.273,0.404,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontanes-mechanisches-atemzugvolumen-waehrend,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-op-drainage (0.31),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Unterstuezungsdruck_Beatmung,MII_PR_ICU_Bilanz_Tagesbilanz_Fluessigkeit,0.323,0.273,0.442,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-unterstuetzungsdruck-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-tagesbilanz-fluessigkeit,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust (0.32),
icu,2026.0.1,2026.0.2,Observation,MII_PR_ICU_VENT_Zeitverhaeltnis_Ein_Ausatmung,MII_PR_ICU_Bilanz_Ausfuhr_OP_Drainage,0.408,0.364,0.512,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-op-drainage,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust (0.40),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Arterieller_Druck,MII_PR_ICU_ECT_Arterieller_Druck,0.98,1.0,0.933,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-arterieller-druck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-venoeser-druck (0.92),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Atemwegsdruck_Bei_Mittlerem_Expiratorischem_Gasfluss,MII_PR_ICU_VENT_Atemwegsdruck_Bei_Mittlerem_Expiratorischem_Gasfluss,0.755,0.667,0.962,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemwegsdruck-bei-mittlerem-expiratorischem-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemwegsdruck-bei-mittlerem-expiratorischem-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemwegsdruck-bei-null-expiratorischem-gasfluss (0.73),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Atemwegsdruck_Bei_Null_Expiratorischem_Gasfluss,MII_PR_ICU_VENT_Atemwegsdruck_Bei_Null_Expiratorischem_Gasfluss,0.754,0.667,0.959,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemwegsdruck-bei-null-expiratorischem-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemwegsdruck-bei-null-expiratorischem-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch (0.74),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Atemzugvolumen_Einstellung,MII_PR_ICU_VENT_Atemzugvolumen_Einstellung,0.719,0.625,0.937,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemzugvolumen-einstellung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemzugvolumen-einstellung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemzugvolumen-waehrend-beatmung (0.66),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Atemzugvolumen_Waehrend_Beatmung,MII_PR_ICU_VENT_Atemzugvolumen_Waehrend_Beatmung,0.784,0.714,0.945,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemzugvolumen-waehrend-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemzugvolumen-waehrend-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemzugvolumen-einstellung (0.71),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Beatmungsvolumen_Pro_Minute_Maschineller_Beatmung,MII_PR_ICU_VENT_Beatmungsvolumen_Pro_Minute_Maschineller_Beatmung,0.788,0.714,0.96,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungsvolumen-pro-minute-maschineller-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungsvolumen-pro-minute-maschineller-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemzugvolumen-waehrend-beatmung (0.69),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Beatmungszeit_Hohem_Druck,MII_PR_ICU_VENT_Beatmungszeit_Hohem_Druck,0.781,0.714,0.935,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungszeit-hohem-druck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-hohem-druck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck (0.74),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Beatmungszeit_Niedrigem_Druck,MII_PR_ICU_VENT_Beatmungszeit_Niedrigem_Druck,0.782,0.714,0.941,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungszeit-niedrigem-druck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-hohem-druck (0.74),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Blutfluss_Cardiovasculaeres_Geraet,MII_PR_ICU_ECT_Blutfluss_Cardiovasculaeres_Geraet,0.987,1.0,0.957,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutfluss-cardiovasculaeres-geraet,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch (0.87),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Blutfluss_Extrakorporaler_Gasaustausch,MII_PR_ICU_ECT_Blutfluss_Extrakorporaler_Gasaustausch,0.988,1.0,0.961,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutfluss-extrakorporaler-gasaustausch,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet (0.85),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Blutflussindex_Extrakorporaler_Gasaustausch,MII_PR_ICU_ECT_Blutflussindex_Extrakorporaler_Gasaustausch,0.989,1.0,0.964,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutflussindex-extrakorporaler-gasaustausch,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutflussindex-extrakorporaler-gasaustausch,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch (0.94),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Dauer_Extrakorporaler_Gasaustausch,MII_PR_ICU_ECT_Dauer_Extrakorporaler_Gasaustausch,0.987,1.0,0.957,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dauer-extrakorporaler-gasaustausch,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutflussindex-extrakorporaler-gasaustausch (0.94),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Dauer_Haemodialysesitzung,MII_PR_ICU_ECT_Dauer_Haemodialysesitzung,0.984,1.0,0.947,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dauer-haemodialysesitzung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss (0.91),
icu,2026.0.2,2026.0.3,DeviceMetric,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Beatmung,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Beatmung,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-devicemetric-eingestellte-gemessene-parameter-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dm-eingestellte-gemessene-parameter-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dm-eingest-gem-parameter-extrakorporale-verfahren (0.95),
icu,2026.0.2,2026.0.3,DeviceMetric,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Extrakorporale_Verfahren,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Extrakorporale_Verfahren,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-devicemetric-eingestellte-gemessene-parameter-extrakorporale-verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dm-eingest-gem-parameter-extrakorporale-verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dm-eingestellte-gemessene-parameter-beatmung (0.94),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Druckdifferenz_Beatmung,MII_PR_ICU_VENT_Druckdifferenz_Beatmung,0.779,0.714,0.932,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-druckdifferenz-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-druckdifferenz-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemzugvolumen-waehrend-beatmung (0.68),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Dynamische_Kompliance,MII_PR_ICU_VENT_Dynamische_Kompliance,0.778,0.714,0.928,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dynamische-kompliance,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-dynamische-kompliance,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorischer-gasfluss (0.66),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Eingestellter_Inspiratorischer_Gasfluss,MII_PR_ICU_VENT_Eingestellter_Inspiratorischer_Gasfluss,0.752,0.667,0.952,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-eingestellter-inspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-eingestellter-inspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch (0.72),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Einstellung_Ausatmungszeit_Beatmung,MII_PR_ICU_VENT_Einstellung_Ausatmungszeit_Beatmung,0.785,0.714,0.948,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-einstellung-ausatmungszeit-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-einstellung-ausatmungszeit-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-einstellung-einatmungszeit-beatmung (0.77),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Einstellung_Einatmungszeit_Beatmung,MII_PR_ICU_VENT_Einstellung_Einatmungszeit_Beatmung,0.785,0.714,0.948,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-einstellung-einatmungszeit-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-einstellung-einatmungszeit-beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-einstellung-ausatmungszeit-beatmung (0.77),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Endexpiratorischer_Kohlendioxidpartialdruck,MII_PR_ICU_VENT_Endexpiratorischer_Kohlendioxidpartialdruck,0.724,0.625,0.956,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-endexpiratorischer-kohlendioxidpartialdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-endexpiratorischer-kohlendioxidpartialdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-positiv-endexpiratorischer-druck (0.70),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Exspiratorischer_Gasfluss,MII_PR_ICU_VENT_Exspiratorischer_Gasfluss,0.781,0.714,0.935,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-exspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-exspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorischer-gasfluss (0.77),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Exspiratorischer_Sauerstoffpartialdruck,MII_PR_ICU_VENT_Exspiratorischer_Sauerstoffpartialdruck,0.723,0.625,0.952,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-exspiratorischer-sauerstoffpartialdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-exspiratorischer-sauerstoffpartialdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-exspiratorischer-gasfluss (0.70),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Gasfluss,MII_PR_ICU_ECT_Gasfluss,0.971,1.0,0.905,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-venoeser-druck (0.69),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Haemodialyse_Blutfluss,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,0.983,1.0,0.943,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-haemodialyse-blutfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung (0.90),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Horowitz_In_Arteriellem_Blut,MII_PR_ICU_VENT_Horowitz_In_Arteriellem_Blut,0.719,0.625,0.94,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-horowitz-in-arteriellem-blut,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck (0.67),
icu,2026.0.2,2026.0.3,Device,MII_PR_ICU_Device,MII_PR_ICU_Device,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-icu-device,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-device,,
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Inspiratorische_Sauerstofffraktion_Eingestellt,MII_PR_ICU_VENT_Inspiratorischer_Gasfluss,0.59,0.571,0.633,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-inspiratorische-sauerstofffraktion-eingestellt,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-exspiratorischer-gasfluss (0.58),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Inspiratorische_Sauerstofffraktion_Gemessen,MII_PR_ICU_VENT_Inspiratorischer_Gasfluss,0.596,0.571,0.653,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-inspiratorische-sauerstofffraktion-gemessen,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-exspiratorischer-gasfluss (0.58),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Inspiratorischer_Gasfluss,MII_PR_ICU_VENT_Inspiratorischer_Gasfluss,0.781,0.714,0.935,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-inspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorischer-gasfluss,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-exspiratorischer-gasfluss (0.76),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Ionisiertes_Kalzium_Nierenersatzverfahren,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,0.989,1.0,0.963,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ionisiertes-kalzium-nierenersatzverfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch (0.74),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Maximaler_Beatmungsdruck,MII_PR_ICU_VENT_Plateau_Beatmungsdruck,0.73,0.714,0.767,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-maximaler-beatmungsdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-plateau-beatmungsdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck (0.70),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Mechanische_Atemfrequenz_Beatmet,MII_PR_ICU_VENT_Mechanische_Atemfrequenz_Beatmet,0.784,0.714,0.945,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-mechanische-atemfrequenz-beatmet,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mechanische-atemfrequenz-beatmet,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet (0.76),
icu,2026.0.2,2026.0.3,Observation,MII_PR_ICU_Mittlerer_Beatmungsdruck,MII_PR_ICU_VENT_Plateau_Beatmungsdruck,0.73,0.714,0.767,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-mittlerer-beatmungsdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-plateau-beatmungsdruck,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck (0.73),
